2012-05-24,2131170.06
2012-05-25,1770080.04
2012-05-26,1186305.99
2012-05-27,800877
2012-05-28,2095385.14
2012-05-29,1793651.2
2012-05-30,1723682.79
2012-05-31,1828258.1800000002
2012-06-01,1596172.4300000002
2012-06-02,1113112.44
2012-06-03,0
2012-06-04,2339713.98
2012-06-05,2016472.87
2012-06-06,1926493.81
2012-06-07,1621122.63
2012-06-08,1564320.73
2012-06-09,1112757.51
2012-06-10,0
2012-06-11,2160173.8200000003
2012-06-12,1946125.62
2012-06-13,1630228.33
2012-06-14,1531502.25
2012-06-15,1515345.4300000002
2012-06-16,1060300.72
2012-06-17,800722
2012-06-18,1772962.0699999998
2012-06-19,1607308.85
2012-06-20,1641551.01
2012-06-21,1562321.8599999999
2012-06-22,1740074.97
2012-06-23,1131808.09
2012-06-24,800928
2012-06-25,2437401.56
2012-06-26,2604634.87
2012-06-27,1689306.3599999999
2012-06-28,1722770.53
2012-06-29,1755392.58
2012-06-30,1107617.55
2012-07-01,914133.56
2012-07-02,1756997.77
2012-07-03,2104179.83
2012-07-04,1853478.46
2012-07-05,1826735.42
2012-07-06,1743181.22
2012-07-07,1145958.62
2012-07-08,0
2012-07-09,2069772.77
2012-07-10,1647631.78
2012-07-11,1709353.8900000001
2012-07-12,1738407.4300000002
2012-07-13,1722864.06
2012-07-14,1280608.13
2012-07-15,807529.98
2012-07-16,2039031.05
2012-07-17,1742207.3599999999
2012-07-18,1649692.15
2012-07-19,1565300.55
2012-07-20,1767347.3199999998
2012-07-21,1107392.87
2012-07-22,800469
2012-07-23,2140679.51
2012-07-24,2007126.92
2012-07-25,1713841.51
2012-07-26,1732720.5
2012-07-27,1810001.81
2012-07-28,1221707.21
2012-07-29,800625.16
2012-07-30,3028003.73
2012-07-31,2076010.56
2012-08-01,1671667.92
2012-08-02,1708701.02
2012-08-03,1823906.0699999998
2012-08-04,1173649.1
2012-08-05,800854.91
2012-08-06,2263964.29
2012-08-07,1846214.73
2012-08-08,1673876.1400000001
2012-08-09,1595540.44
2012-08-10,1650303.13
2012-08-11,1137940.33
2012-08-12,801569.04
2012-08-13,2243416.76
2012-08-14,1878405.73
2012-08-15,1587595.3900000001
2012-08-16,1625174.76
2012-08-17,1596940.9300000002
2012-08-18,1094379.1099999999
2012-08-19,801573.71
2012-08-20,1935689.94
2012-08-21,1747511.3399999999
2012-08-22,1675750.6099999999
2012-08-23,1636997.71
2012-08-24,1691708.65
2012-08-25,1134888.8599999999
2012-08-26,802766.6
2012-08-27,2282976.73
2012-08-28,1730549.51
2012-08-29,2384790.6399999997
2012-08-30,1935293.12
2012-08-31,1876057.01
2012-09-01,1199466.2
2012-09-02,800852
2012-09-03,2328765.8899999997
2012-09-04,2068879.04
2012-09-05,1937346.89
2012-09-06,1871963.56
2012-09-07,1724863.72
2012-09-08,853686.22
2012-09-09,0
2012-09-10,2359025.42
2012-09-11,2159395.71
2012-09-12,1716735.5899999999
2012-09-13,1613507.87
2012-09-14,1432697.79
2012-09-15,800072
2012-09-16,801917.75
2012-09-17,1942768.01
2012-09-18,1872402.56
2012-09-19,1723632.85
2012-09-20,1683421.22
2012-09-21,1863446
2012-09-22,1144188.62
2012-09-23,801282
2012-09-24,2127434.96
2012-09-25,1893469.47
2012-09-26,1716139.17
2012-09-27,1893480.55
2012-09-28,2733007.37
2012-09-29,1145714.71
2012-09-30,1031488.76
2012-10-01,2055917.16
2012-10-02,1984012.92
2012-10-03,1893732.64
2012-10-04,1723845.73
2012-10-05,1693339.95
2012-10-06,1189727.69
2012-10-07,800115
2012-10-08,2054543.25
2012-10-09,1778160.6400000001
2012-10-10,1724695.7
2012-10-11,1810243.44
2012-10-12,1690605.3599999999
2012-10-13,1168908.47
2012-10-14,0
2012-10-15,2285390.5
2012-10-16,2141370.84
2012-10-17,1781893.87
2012-10-18,1731811.96
2012-10-19,1760466
2012-10-20,801508.27
2012-10-21,802083
2012-10-22,2116464.27
2012-10-23,1874214.21
2012-10-24,1604240.8399999999
2012-10-25,1614845.19
2012-10-26,1832093.4300000002
2012-10-27,1502242.77
2012-10-28,802907
2012-10-29,2352552.12
2012-10-30,2706203.29
2012-10-31,1866355.18
2012-11-01,892463.4
2012-11-02,1687683.22
2012-11-03,853413.68
2012-11-04,0
2012-11-05,2806315.3899999997
2012-11-06,2299754.6399999997
2012-11-07,1687086.48
2012-11-08,1686570.6800000002
2012-11-09,1743025.88
2012-11-10,1254549.42
2012-11-11,0
2012-11-12,2506240.09
2012-11-13,2162037.1799999997
2012-11-14,1764643.1099999999
2012-11-15,1674005.8
2012-11-16,1692297.6800000002
2012-11-17,1076628.04
2012-11-18,804080.89
2012-11-19,1942341
2012-11-20,1892130.15
2012-11-21,1686551.6099999999
2012-11-22,1764087.21
2012-11-23,1874381.35
2012-11-24,1133834.3900000001
2012-11-25,0
2012-11-26,2321580.75
2012-11-27,1879830.11
2012-11-28,1916444.77
2012-11-29,2580228.04
2012-11-30,2238499.2800000003
2012-12-01,1137997.9
2012-12-02,800118
2012-12-03,2089866.5
2012-12-04,1977649.73
2012-12-05,1761240.52
2012-12-06,2179257.6
2012-12-07,1849541.66
2012-12-08,1133197.63
2012-12-09,0
2012-12-10,2147068.92
2012-12-11,1721326.19
2012-12-12,1766533.1400000001
2012-12-13,1903563.4
2012-12-14,1620461.05
2012-12-15,1128094.17
2012-12-16,802861.01
2012-12-17,1968215.13
2012-12-18,1857480.51
2012-12-19,1693885.3399999999
2012-12-20,1801713.63
2012-12-21,1857231.52
2012-12-22,1252571.45
2012-12-23,0
2012-12-24,1447343.21
2012-12-25,0
2012-12-26,2082511.34
2012-12-27,2537689.96
2012-12-28,3071564.13
2012-12-29,1379023.33
2012-12-30,0
2012-12-31,1633333.35
2013-01-01,802224.53
2013-01-02,1930687.6
2013-01-03,2109227.3600000003
2013-01-04,1858141.47
2013-01-05,1354205.9100000001
2013-01-06,802940.35
2013-01-07,2235247.2
2013-01-08,1911395.29
2013-01-09,1983648.57
2013-01-10,1793332.08
2013-01-11,1687947.44
2013-01-12,1139879.07
2013-01-13,993687.73
2013-01-14,1904903.1
2013-01-15,1871517.81
2013-01-16,1715275.95
2013-01-17,1630902.0899999999
2013-01-18,1591626.99
2013-01-19,840010.84
2013-01-20,801109.38
2013-01-21,2237249.8600000003
2013-01-22,2034092.82
2013-01-23,1774935.01
2013-01-24,1550902.47
2013-01-25,1858920.5
2013-01-26,912504.34
2013-01-27,803340.81
2013-01-28,2452470.44
2013-01-29,1970124.64
2013-01-30,2084492.04
2013-01-31,2522046.42
2013-02-01,1889556.91
2013-02-02,1220974.66
2013-02-03,801671.16
2013-02-04,2400558.6799999997
2013-02-05,2216675.91
2013-02-06,1898126.54
2013-02-07,1616548
2013-02-08,1687674.29
2013-02-09,1059709.5
2013-02-10,800641.77
2013-02-11,2053479.25
2013-02-12,1926817.97
2013-02-13,1746205.02
2013-02-14,1780033.03
2013-02-15,1762686.3900000001
2013-02-16,1171414.32
2013-02-17,801732.11
2013-02-18,2074662.89
2013-02-19,1771193.83
2013-02-20,1710106.65
2013-02-21,1690369.9
2013-02-22,1838258.92
2013-02-23,1242074.49
2013-02-24,802999.13
2013-02-25,2368866.24
2013-02-26,2093876.79
2013-02-27,2742094.55
2013-02-28,2502368.21
2013-03-01,1907968.34
2013-03-02,1247239.5
2013-03-03,800699
2013-03-04,2563038.8200000003
2013-03-05,1948300.4
2013-03-06,1930924.49
2013-03-07,1758782.8900000001
2013-03-08,1597431.37
2013-03-09,1053817.58
2013-03-10,887104.67
2013-03-11,2127601.65
2013-03-12,1853135.78
2013-03-13,1658978.83
2013-03-14,1575686.06
2013-03-15,1566231.5699999998
2013-03-16,1113850.98
2013-03-17,801502.88
2013-03-18,2054759.63
2013-03-19,1767144.51
2013-03-20,1629276.69
2013-03-21,1697017.1
2013-03-22,2160382.27
2013-03-23,1390328.21
2013-03-24,800532.41
2013-03-25,3051981.7
2013-03-26,2143055.35
2013-03-27,1568376.5699999998
2013-03-28,857403
2013-03-29,824008
2013-03-30,843546
2013-03-31,949645.53
2013-04-01,2391447.19
2013-04-02,2327348.31
2013-04-03,2047178.76
2013-04-04,1870466.49
2013-04-05,1734340.7
2013-04-06,1254828.24
2013-04-07,800925.77
2013-04-08,2163080
2013-04-09,1850685.22
2013-04-10,1718839.42
2013-04-11,1688340.6099999999
2013-04-12,1612382.3399999999
2013-04-13,1186678.34
2013-04-14,801439.64
2013-04-15,1834521.0899999999
2013-04-16,1679280.05
2013-04-17,1568155.1400000001
2013-04-18,1547622.05
2013-04-19,1590450.27
2013-04-20,1096018.6
2013-04-21,890448.3
2013-04-22,1888689.88
2013-04-23,1838873.25
2013-04-24,1859504.1
2013-04-25,1663541.13
2013-04-26,1831975.9100000001
2013-04-27,1201772.44
2013-04-28,956973.2
2013-04-29,2457348.1799999997
2013-04-30,2736741.05
2013-05-01,886366.72
2013-05-02,2081850.38
2013-05-03,1992604.66
2013-05-04,1328459.49
2013-05-05,802529.16
2013-05-06,2335007.1100000003
2013-05-07,1818605.6099999999
2013-05-08,1740536.08
2013-05-09,1669345.2
2013-05-10,1500270.53
2013-05-11,1233581.15
2013-05-12,801449.25
2013-05-13,2403238.5700000003
2013-05-14,2136403.49
2013-05-15,1761144.3399999999
2013-05-16,1711735.56
2013-05-17,1590955.63
2013-05-18,1155645.25
2013-05-19,803156.15
2013-05-20,2077082.99
2013-05-21,1650509.69
2013-05-22,1695784.12
2013-05-23,1809396.45
2013-05-24,1769930.9100000001
2013-05-25,1223072.05
2013-05-26,801262.65
2013-05-27,2102985.41
2013-05-28,2684499.58
2013-05-29,2031986.07
2013-05-30,1760826.97
2013-05-31,2155781.02
2013-06-01,1208612.65
2013-06-02,801461.72
2013-06-03,2364530.7800000003
2013-06-04,2165389.94
2013-06-05,1920849.31
2013-06-06,1708640.9300000002
2013-06-07,1723724.1
2013-06-08,1091449.93
2013-06-09,803016.94
2013-06-10,2054457.46
2013-06-11,1746573.22
2013-06-12,1589180.95
2013-06-13,1566760.1400000001
2013-06-14,1663272.5899999999
2013-06-15,1146895.6
2013-06-16,802919.15
2013-06-17,1876454.23
2013-06-18,1708873.51
2013-06-19,1713089.99
2013-06-20,1716590.73
2013-06-21,1730596.02
2013-06-22,1233103.97
2013-06-23,800598
2013-06-24,2220264.5700000003
2013-06-25,1955941.35
2013-06-26,2378190.96
2013-06-27,1903766.02
2013-06-28,2511751.56
2013-06-29,1223317.54
2013-06-30,1013280.08
2013-07-01,1557221.42
2013-07-02,2362401.2199999997
2013-07-03,2121888.8600000003
2013-07-04,1855214.58
2013-07-05,1963811.35
2013-07-06,1310435.75
2013-07-07,0
2013-07-08,2227818.52
2013-07-09,1836698.51
2013-07-10,1719121.63
2013-07-11,1717497.96
2013-07-12,1796640.46
2013-07-13,1189451.67
2013-07-14,0
2013-07-15,2135050.42
2013-07-16,1787406.87
2013-07-17,1640832.05
2013-07-18,1615487.5699999998
2013-07-19,1563405.6400000001
2013-07-20,1220143.54
2013-07-21,800459
2013-07-22,2164768.09
2013-07-23,2008729.36
2013-07-24,2028192.65
2013-07-25,1744205.27
2013-07-26,2002925.8
2013-07-27,1197369.05
2013-07-28,0
2013-07-29,3066429.67
2013-07-30,1888725.19
2013-07-31,1934518.87
2013-08-01,1809630.35
2013-08-02,1848983.87
2013-08-03,1157837.16
2013-08-04,800198
2013-08-05,2334402.92
2013-08-06,1891583.47
2013-08-07,1729820.75
2013-08-08,1632031.5
2013-08-09,1614830.9
2013-08-10,1158663.3
2013-08-11,800153
2013-08-12,2127923.35
2013-08-13,1828128.92
2013-08-14,1660141.3199999998
2013-08-15,1491712.35
2013-08-16,1615420.15
2013-08-17,1118108.32
2013-08-18,0
2013-08-19,1854964.12
2013-08-20,1723399.5699999998
2013-08-21,1760443
2013-08-22,1750012.3900000001
2013-08-23,1735840.12
2013-08-24,1136383.78
2013-08-25,800795
2013-08-26,2185728.3200000003
2013-08-27,2005128.84
2013-08-28,1679337.05
2013-08-29,2010801.28
2013-08-30,2674993.98
2013-08-31,1315660.76
2013-09-01,801298.26
2013-09-02,2340904.35
2013-09-03,2001575.61
2013-09-04,1845867.9300000002
2013-09-05,1695533.28
2013-09-06,1753094.78
2013-09-07,1124640.19
2013-09-08,800288
2013-09-09,2303252.02
2013-09-10,1906929.14
2013-09-11,1746173.1400000001
2013-09-12,1671030.78
2013-09-13,1716075.46
2013-09-14,1130646.77
2013-09-15,803108.9
2013-09-16,1278098.41
2013-09-17,2041831.53
2013-09-18,1609763.95
2013-09-19,1713152.99
2013-09-20,1685361.35
2013-09-21,1164174.59
2013-09-22,800327
2013-09-23,2306046.87
2013-09-24,1901680.57
2013-09-25,1606028.62
2013-09-26,2541268.95
2013-09-27,1891740.22
2013-09-28,1325284.8199999998
2013-09-29,803320.62
2013-09-30,2882507.6399999997
2013-10-01,2050874.47
2013-10-02,1928410.61
2013-10-03,1944561.14
2013-10-04,1800459.33
2013-10-05,1297958.93
2013-10-06,811034.77
2013-10-07,2181161.5700000003
2013-10-08,2188763.91
2013-10-09,1925925.69
2013-10-10,1954039.55
2013-10-11,1921397.12
2013-10-12,1248065.23
2013-10-13,806576.75
2013-10-14,2072083.52
2013-10-15,1623951.15
2013-10-16,1550946.76
2013-10-17,1493324.15
2013-10-18,1508620.4300000002
2013-10-19,1110421.53
2013-10-20,0
2013-10-21,1739873.28
2013-10-22,1958024.84
2013-10-23,1920865.97
2013-10-24,1695559
2013-10-25,1895208.94
2013-10-26,1231906.84
2013-10-27,800347
2013-10-28,2261202.02
2013-10-29,1960044.59
2013-10-30,2789307.5
2013-10-31,2158241.16
2013-11-01,852517
2013-11-02,839272.71
2013-11-03,1287172.01
2013-11-04,2354518.59
2013-11-05,2150955.65
2013-11-06,1833470.8
2013-11-07,1692736.3599999999
2013-11-08,1704369.25
2013-11-09,1115515.5
2013-11-10,0
2013-11-11,2360101.65
2013-11-12,1937518.11
2013-11-13,1618403.9100000001
2013-11-14,1686970.33
2013-11-15,1582821.3199999998
2013-11-16,1153625.07
2013-11-17,800272
2013-11-18,1943082.22
2013-11-19,1706000.67
2013-11-20,1666924.6600000001
2013-11-21,1645594.6400000001
2013-11-22,1875210.73
2013-11-23,1274024.45
2013-11-24,0
2013-11-25,2383528.75
2013-11-26,2257786.29
2013-11-27,2078341.86
2013-11-28,2428728.41
2013-11-29,2566051.1
2013-11-30,1368791.6
2013-12-01,1064976.98
2013-12-02,2225132.17
2013-12-03,2133651.85
2013-12-04,1983380.91
2013-12-05,1791873.1600000001
2013-12-06,1763537.8900000001
2013-12-07,1093445.54
2013-12-08,1006290.69
2013-12-09,1942085.09
2013-12-10,1958849.7
2013-12-11,1875614.81
2013-12-12,1608198.6800000002
2013-12-13,1764665.3900000001
2013-12-14,1276569.17
2013-12-15,854832.54
2013-12-16,1917250.16
2013-12-17,1757542.2
2013-12-18,1634074.83
2013-12-19,1770227.02
2013-12-20,1703896.5899999999
2013-12-21,1263817.82
2013-12-22,944585.8200000001
2013-12-23,2249573.55
2013-12-24,1432610.03
2013-12-25,0
2013-12-26,2385352.76
2013-12-27,2872892.23
2013-12-28,1321696.54
2013-12-29,999560.72
2013-12-30,2777601.24
2013-12-31,1277142.35
2014-01-01,934881.02
2014-01-02,1848926.78
2014-01-03,2060621.25
2014-01-04,1333048.29
2014-01-05,0
2014-01-06,2508581.21
2014-01-07,1991204.08
2014-01-08,1921945.13
2014-01-09,1764525.8599999999
2014-01-10,1849772.15
2014-01-11,1344140.81
2014-01-12,801754.62
2014-01-13,2421917.7
2014-01-14,2025174.29
2014-01-15,1830650.5
2014-01-16,1684023.72
2014-01-17,1724683.3900000001
2014-01-18,1190083.45
2014-01-19,804872.41
2014-01-20,2242419.34
2014-01-21,1879580.35
2014-01-22,1868651.45
2014-01-23,1911297.64
2014-01-24,1921829.68
2014-01-25,1317003.67
2014-01-26,811319.95
2014-01-27,2823018.2800000003
2014-01-28,2445763.29
2014-01-29,2600485.46
2014-01-30,1898254.85
2014-01-31,2244469.3899999997
2014-02-01,1227322.6
2014-02-02,803360.91
2014-02-03,2469896.31
2014-02-04,1881154.27
2014-02-05,1850391.92
2014-02-06,1630088.79
2014-02-07,1942317.21
2014-02-08,1403999.54
2014-02-09,0
2014-02-10,2360723.6
2014-02-11,1793846.8399999999
2014-02-12,1678643.08
2014-02-13,1589546.6600000001
2014-02-14,1522009.17
2014-02-15,1170675.79
2014-02-16,800570
2014-02-17,2155944.15
2014-02-18,1673449.99
2014-02-19,1706925.1800000002
2014-02-20,1740666.17
2014-02-21,1880949.42
2014-02-22,1309114.53
2014-02-23,800819
2014-02-24,2441154.29
2014-02-25,2697850.3
2014-02-26,2431671.37
2014-02-27,2005460.22
2014-02-28,2362339
2014-03-01,1301798.46
2014-03-02,800171
2014-03-03,2476412.73
2014-03-04,1934076.95
2014-03-05,1867362.12
2014-03-06,1591503.88
2014-03-07,1718408.58
2014-03-08,1271498.03
2014-03-09,800371
2014-03-10,2319307.0300000003
2014-03-11,2026234.01
2014-03-12,1871376.52
2014-03-13,1775409.49
2014-03-14,1699217.04
2014-03-15,1258866.47
2014-03-16,800220
2014-03-17,2208036.1799999997
2014-03-18,1665127.12
2014-03-19,1603320.53
2014-03-20,1659376.13
2014-03-21,1810256.13
2014-03-22,1305207.3900000001
2014-03-23,800244
2014-03-24,2411023
2014-03-25,2060656.36
2014-03-26,2581239.0700000003
2014-03-27,2021744.02
2014-03-28,1807188.08
2014-03-29,1273296.13
2014-03-30,1081708.54
2014-03-31,3970294.07
2014-04-01,1825982.01
2014-04-02,1736725.3199999998
2014-04-03,1606218.25
2014-04-04,1655357.22
2014-04-05,1250799.2
2014-04-06,800064
2014-04-07,2166197.3600000003
2014-04-08,1898857.08
2014-04-09,1876096.65
2014-04-10,1711223.1099999999
2014-04-11,1872525.03
2014-04-12,1377677.17
2014-04-13,0
2014-04-14,2173017.06
2014-04-15,1777304.29
2014-04-16,1398319.88
2014-04-17,0
2014-04-18,0
2014-04-19,804495.66
2014-04-20,945363.88
2014-04-21,2297474.69
2014-04-22,2124484.25
2014-04-23,1975776.07
2014-04-24,1844117.8900000001
2014-04-25,1890895.18
2014-04-26,1251450.87
2014-04-27,800121
2014-04-28,2475458.15
2014-04-29,2253989.35
2014-04-30,2644236.09
2014-05-01,903789
2014-05-02,2004184.05
2014-05-03,1279272.38
2014-05-04,800073
2014-05-05,2292643.9299999997
2014-05-06,1884457.62
2014-05-07,1965463.96
2014-05-08,1932089.94
2014-05-09,1792337.6800000002
2014-05-10,1284711.6099999999
2014-05-11,800244
2014-05-12,2394782.8899999997
2014-05-13,1961543.37
2014-05-14,1866795.48
2014-05-15,1779431.03
2014-05-16,1815562.6400000001
2014-05-17,1198520.87
2014-05-18,800684
2014-05-19,2170723.91
2014-05-20,1936587
2014-05-21,1725340.01
2014-05-22,1937933.52
2014-05-23,1848551.08
2014-05-24,1310511.17
2014-05-25,0
2014-05-26,2780978.05
2014-05-27,1917961.69
2014-05-28,1807349.88
2014-05-29,1798251.74
2014-05-30,2664540.04
2014-05-31,1319922.31
2014-06-01,800146
2014-06-02,1773055.6800000002
2014-06-03,1610805.9300000002
2014-06-04,1750428.4
2014-06-05,1678951.85
2014-06-06,1672687.05
2014-06-07,1285812.73
2014-06-08,0
2014-06-09,2264910.8899999997
2014-06-10,1970507.87
2014-06-11,1668322.03
2014-06-12,1608457.1400000001
2014-06-13,1524221.48
2014-06-14,1243723.99
2014-06-15,800462
2014-06-16,2167572.54
2014-06-17,1633963.8
2014-06-18,1735345.72
2014-06-19,1592652.27
2014-06-20,1667502.01
2014-06-21,1273996.82
2014-06-22,808098
2014-06-23,2218490.6799999997
2014-06-24,2058405.27
2014-06-25,2011586.27
2014-06-26,1990400.28
2014-06-27,2812720.6
2014-06-28,1420182.62
2014-06-29,1152570.38
2014-06-30,1592417
2014-07-01,1887374.08
2014-07-02,1919676.27
2014-07-03,1878217.99
2014-07-04,1725075.96
2014-07-05,1287722.76
2014-07-06,800843
2014-07-07,2120086.92
2014-07-08,1902087.37
2014-07-09,1849858.4
2014-07-10,1868453.52
2014-07-11,1868264.53
2014-07-12,1272676.46
2014-07-13,800056
2014-07-14,2177508.65
2014-07-15,1830195.87
2014-07-16,1719096.13
2014-07-17,1666842.24
2014-07-18,1731859.04
2014-07-19,1217811.1400000001
2014-07-20,0
2014-07-21,2244305.2199999997
2014-07-22,2092145.58
2014-07-23,1884039.1
2014-07-24,1901145.88
2014-07-25,1886210.37
2014-07-26,1337885.6400000001
2014-07-27,802418.04
2014-07-28,2476609.84
2014-07-29,2184981.44
2014-07-30,2528309.17
2014-07-31,1772588.4300000002
2014-08-01,1672828.3199999998
2014-08-02,1178038.56
2014-08-03,801140.65
2014-08-04,2138268.65
2014-08-05,1666830.26
2014-08-06,1711655.1800000002
2014-08-07,1753197.5699999998
2014-08-08,1781314.5
2014-08-09,1322711.27
2014-08-10,979541.12
2014-08-11,1977520.61
2014-08-12,1830668.35
2014-08-13,1645018.38
2014-08-14,1572892.44
2014-08-15,1635273.81
2014-08-16,876924.63
2014-08-17,1276006.88
2014-08-18,1925143.53
2014-08-19,1723571.98
2014-08-20,1673183.95
2014-08-21,1803906.46
2014-08-22,1867281.09
2014-08-23,1366927.6099999999
2014-08-24,1038591.56
2014-08-25,2176363.9299999997
2014-08-26,2174777.63
2014-08-27,1941831.77
2014-08-28,2091017.12
2014-08-29,2666839.8
2014-08-30,1445752.8900000001
2014-08-31,1144451.55
2014-09-01,2009886.13
2014-09-02,1861275.69
2014-09-03,1744591.4100000001
2014-09-04,1664275.27
2014-09-05,1771275.3900000001
2014-09-06,1340945.06
2014-09-07,1015061.38
2014-09-08,2108220.3899999997
2014-09-09,1924529.15
2014-09-10,1692514.6099999999
2014-09-11,1627613.3199999998
2014-09-12,1618729.8
2014-09-13,1279724.06
2014-09-14,800132
2014-09-15,990494.5700000001
2014-09-16,1713830.04
2014-09-17,1856421.84
2014-09-18,1613361.5
2014-09-19,2112183.0700000003
2014-09-20,1327681.7
2014-09-21,991864.34
2014-09-22,2301329.1399999997
2014-09-23,2227266.1100000003
2014-09-24,2018925.82
2014-09-25,1896122.33
2014-09-26,1970715.85
2014-09-27,1603010.15
2014-09-28,1157039.73
2014-09-29,2630520.9699999997
2014-09-30,2390222.77
2014-10-01,1845821.22
2014-10-02,1691933.67
2014-10-03,1680684
2014-10-04,1268321.94
2014-10-05,1021606.7
2014-10-06,2078508.06
2014-10-07,1954569.18
2014-10-08,2032901.08
2014-10-09,1917395.91
2014-10-10,1832046.45
2014-10-11,1317633.8599999999
2014-10-12,1012577.22
2014-10-13,2008656.84
2014-10-14,1789264.47
2014-10-15,1654622.2
2014-10-16,1667625.52
2014-10-17,1828265.88
2014-10-18,1222202.43
2014-10-19,991931.72
2014-10-20,1208545.05
2014-10-21,2295048.79
2014-10-22,1944102.91
2014-10-23,1812814.3199999998
2014-10-24,1916259.31
2014-10-25,1277884.94
2014-10-26,1065336.09
2014-10-27,2093027.73
2014-10-28,1992368.75
2014-10-29,1814250.23
2014-10-30,2608405.67
2014-10-31,2098859.8899999997
2014-11-01,879286.22
2014-11-02,955966.0700000001
2014-11-03,1976881.44
2014-11-04,1880283.08
2014-11-05,2105364.91
2014-11-06,1878719.53
2014-11-07,1790454.45
2014-11-08,1341125.8399999999
2014-11-09,1000006.92
2014-11-10,2278687.95
2014-11-11,1690035.3
2014-11-12,1651759.1400000001
2014-11-13,1630114.05
2014-11-14,1863968.47
2014-11-15,1317451.27
2014-11-16,954614.84
2014-11-17,2158681.7800000003
2014-11-18,1879492.03
2014-11-19,1909269.9
2014-11-20,1925766.27
2014-11-21,2105399.6399999997
2014-11-22,1340737.1400000001
2014-11-23,1022940.21
2014-11-24,2469402.67
2014-11-25,2270808.33
2014-11-26,2569429.91
2014-11-27,2082961.47
2014-11-28,3362365.51
2014-11-29,1648845.88
2014-11-30,1161729.79
2014-12-01,2554935.5
2014-12-02,2021079.64
2014-12-03,2008260.97
2014-12-04,1794256.06
2014-12-05,1955906.22
2014-12-06,1260767.17
2014-12-07,1047385.74
2014-12-08,2153910.5700000003
